word	Valence	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
teoričen	0	0	0	0	0	0	0	0	0	0	0
zloglasnost	0	1	1	1	0	1	1	0	0	0	0
navkljub	0	0	0	0	0	0	0	0	0	0	0
vseeno	0	0	0	0	0	0	0	0	0	0	0
nič	0	0	0	0	0	0	0	0	0	0	0
nula	0	0	0	0	0	0	0	0	0	0	0
prezirati	0	0	0	0	0	0	0	0	0	0	0
samostalnik	0	0	0	0	0	0	0	0	0	0	0
hraniti	0	0	0	0	0	0	0	0	0	0	0
negovati	0	0	0	0	0	0	0	0	0	0	0
hrana	1	1	0	0	0	0	0	0	0	0	0
prehranjevanje	1	1	0	0	0	0	0	0	0	0	0
nov	0	0	0	0	0	0	0	0	0	0	0
novost	0	0	0	0	0	0	0	0	0	0	0
začetnik	0	0	0	0	0	0	0	0	0	0	0
novinec	0	0	0	0	0	0	0	0	0	0	0
dandanes	0	0	0	0	0	0	0	0	0	0	0
toksičen	-1	0	1	0	0	1	1	0	0	0	0
ogaben	-1	0	1	0	0	1	1	0	0	0	0
šoba	0	0	0	0	0	0	0	0	0	0	0
nastavek	0	0	0	0	0	0	0	0	0	0	0
niansa	0	0	0	0	0	0	0	0	0	0	0
odtenek	0	0	0	0	0	0	0	0	0	0	0
jedro	0	0	0	0	0	0	0	0	0	0	0
gol	0	0	0	0	0	0	0	0	0	0	0
nag	0	0	0	0	0	0	0	0	0	0	0
dregati	0	0	0	0	0	0	0	0	0	0	0
sunek	0	0	0	0	0	0	0	0	0	0	0
golota	0	0	0	0	0	0	0	0	0	0	0
kepa	0	0	0	0	0	0	0	0	0	0	0
kroket	0	0	0	0	0	0	0	0	0	0	0
neprijetnost	-1	0	1	1	0	0	0	0	0	0	0
nadležnost	-1	0	1	1	0	0	0	0	0	0	0
ničen	-1	0	1	0	0	0	0	0	0	0	0
ničen	0	0	0	0	0	0	0	0	0	0	0
neveljaven	0	0	0	0	0	0	0	0	0	0	0
razveljaviti	-1	0	1	0	0	0	0	0	0	1	0
otepel	-1	0	1	0	0	0	0	0	0	0	0
številka	0	0	0	0	0	0	0	0	0	0	0
številčenje	0	0	0	0	0	0	0	0	0	0	0
številka	1	1	0	0	0	0	0	0	0	0	0
otopelost	-1	0	1	0	0	0	0	0	1	0	0
števka	0	0	0	0	0	0	0	0	0	0	0
števnik	0	0	0	0	0	0	0	0	0	0	0
števec	0	0	0	0	0	0	0	0	0	0	0
numeričen	0	0	0	0	0	0	0	0	0	0	0
številčen	0	0	0	0	0	0	0	0	0	0	0
številen	0	0	0	0	0	0	0	0	0	0	0
nuna	-1	0	1	0	0	0	0	0	0	0	1
medicinska sestra	1	1	0	0	0	0	0	0	0	0	1
jasli	1	1	0	0	0	0	0	1	0	0	1
vzgajati	1	1	0	1	1	1	1	1	0	0	1
vzgoja	1	1	0	1	1	1	1	1	0	0	1
muškatni orešček	0	0	0	0	0	0	0	0	0	0	0
prehrana	0	0	0	0	0	0	0	0	0	0	0
hranljiv	1	1	0	0	0	0	0	0	1	0	0
hranjen	1	1	0	0	0	0	0	0	1	0	0
hranljiv	0	0	0	0	0	0	0	0	0	0	0
oreščki	0	0	0	0	0	0	0	0	0	0	0
nimfa	0	0	0	0	0	0	0	0	0	0	0
štor	-1	0	1	0	0	0	0	0	0	0	0
hrast	1	1	0	0	0	0	0	0	0	0	0
veslo	0	0	0	0	0	0	0	0	0	0	0
oaza	1	1	0	0	1	0	0	1	0	0	1
prisega	1	1	0	0	0	0	0	0	0	0	1
zaprisega	1	1	0	0	0	0	0	0	0	0	1
ovsen	0	0	0	0	0	0	0	0	0	0	0
poslušnost	1	1	0	0	0	0	0	0	0	0	1
poslušen	0	0	0	0	0	0	0	0	0	0	0
ubogljiv	0	0	0	0	0	0	0	0	0	0	0
obelisk	0	0	0	0	0	0	0	0	0	0	0
debel	-1	0	1	0	0	1	0	0	0	0	0
predebel	-1	0	1	0	0	1	0	0	0	0	0
debelost	-1	0	1	0	0	1	0	0	1	0	0
prekomerna teža	-1	0	1	0	0	1	0	0	1	0	0
ubogati	0	0	0	0	0	0	1	0	0	0	1
NO TRANSLATION	-1	0	1	0	0	1	1	0	0	0	0
osmrtnica	-1	0	1	0	0	0	0	0	1	1	0
nekrolog	-1	0	1	0	0	0	0	0	1	1	0
osmrtnica	-1	0	1	0	0	0	0	0	1	0	0
nekrolog	-1	0	1	0	0	0	0	0	1	0	0
predmet	0	0	0	0	0	0	0	0	0	0	0
ugovor	-1	0	1	1	0	0	0	0	0	0	0
sporen	-1	0	1	0	0	0	0	0	0	0	0
cilj	1	1	0	0	1	0	0	0	0	0	1
objektiven	1	1	0	0	1	0	0	0	0	0	1
obveznost	0	0	0	0	0	0	0	0	0	0	0
obvezen	0	0	0	0	0	0	0	0	0	0	0
dolžan	-1	0	1	0	0	0	0	0	0	0	1
obvezati	-1	0	1	0	0	0	0	0	0	0	1
prisiljen	0	0	0	0	0	0	0	0	0	0	0
ustrežljiv	1	1	0	1	1	1	1	1	0	1	1
dolžnik	-1	0	1	0	0	0	1	0	0	0	0
poševen	0	0	0	0	0	0	0	0	0	0	0
uničiti	-1	0	1	1	0	0	1	0	1	0	0
izbrisati	-1	0	1	1	0	0	1	0	1	0	0
uničen	-1	0	1	1	0	0	1	0	0	0	0
izbrisan	-1	0	1	1	0	0	1	0	0	0	0
uničenje	-1	0	1	0	0	0	1	0	1	0	0
pozaba	-1	0	1	1	0	0	1	0	0	0	0
ne zavedati se	0	0	0	0	0	0	0	0	0	0	0
pravokotnik	0	0	0	0	0	0	0	0	0	0	0
pravokoten	0	0	0	0	0	0	0	0	0	0	0
ostuden	-1	0	1	1	0	1	0	0	1	0	0
zoprn	-1	0	1	1	0	1	0	0	1	0	0
oboa	0	0	0	0	0	0	0	0	0	0	0
opolzek	-1	0	1	0	0	1	0	0	0	0	0
odvraten	-1	0	1	0	0	1	0	0	0	0	0
opolzkost	-1	0	1	1	0	1	0	0	0	0	0
nespodobnost	-1	0	1	1	0	1	0	0	0	0	0
nejasen	0	0	0	0	0	0	0	0	0	0	0
neznan	0	0	0	0	0	0	0	0	0	0	0
zakrit	0	0	0	0	0	0	0	0	0	0	0
nejasnost	-1	0	1	0	0	0	0	0	0	0	0
upoštevanje	0	0	0	0	0	0	0	0	0	0	0
spoštovanje	0	0	0	0	0	0	0	0	0	0	0
pozoren	1	1	0	0	0	0	0	0	0	0	0
opazovanje	0	0	0	0	0	0	0	0	0	0	0
observatorij	0	0	0	0	0	0	0	0	0	0	0
opazovati	0	0	0	0	0	0	0	0	0	0	0
opazovalec	0	0	0	0	0	0	0	0	0	0	0
opazovanje	0	0	0	0	0	0	0	0	0	0	0
obsedenost	0	0	0	0	0	0	0	0	0	0	0
zastarelost	0	0	0	0	0	0	0	0	0	0	0
ovira	-1	0	1	1	0	0	1	0	1	0	0
porodničar	0	0	0	0	0	0	0	0	0	0	1
porodništvo	0	0	0	0	0	0	0	0	0	0	0
trmast	-1	0	1	0	0	0	0	0	0	0	0
zavirati	-1	0	1	1	0	0	1	0	0	0	0
zapora	-1	0	1	0	0	0	0	0	0	0	0
zaviralen	-1	0	1	1	0	0	0	0	0	0	0
pridobiti	0	0	0	0	0	0	0	0	0	0	0
dosegljiv	1	1	0	0	0	0	0	1	0	0	0
top	-1	0	1	0	0	0	0	0	0	0	0
nasproten	0	0	0	0	0	0	0	0	0	0	0
obraten	0	0	0	0	0	0	0	0	0	0	0
očiten	1	1	0	0	0	0	0	0	0	0	1
okarina	0	0	0	0	0	0	0	0	0	0	0
priložnost	0	0	0	0	0	0	0	0	0	0	0
občasen	0	0	0	0	0	0	0	0	0	1	0
občasno	0	0	0	0	0	0	0	0	0	0	0
okluzija	0	0	0	0	0	0	0	0	0	0	0
okulten	-1	0	1	0	0	1	1	0	0	0	0
zasedenost	0	0	0	0	0	0	0	0	0	0	0
uporaba	0	0	0	0	0	0	0	0	0	0	0
stanovalec	1	1	0	0	0	0	0	0	0	0	1
poklic	1	1	0	0	0	0	0	0	0	0	0
zaseden	0	0	0	0	0	0	0	0	0	0	0
okupator	0	0	0	0	0	0	0	0	0	0	0
zavzeti	1	1	0	0	0	0	0	0	0	0	0
zasedati	0	0	0	0	0	0	0	0	0	0	0
zgoditi	0	0	0	0	0	0	0	0	0	0	0
pojav	0	0	0	0	0	0	0	0	0	0	0
ocean	0	0	0	0	0	0	0	0	0	0	0
oceanski	0	0	0	0	0	0	0	0	0	0	0
osmerokotnik	0	0	0	0	0	0	0	0	0	0	0
oktava	0	0	0	0	0	0	0	0	0	0	0
hobotnica	0	0	0	0	0	1	0	0	0	0	0
okular	0	0	0	0	0	0	0	0	0	0	0
čudak	-1	0	1	0	0	1	0	0	1	1	0
čudno	-1	0	1	0	0	1	0	0	1	1	0
možnost	0	0	0	0	0	0	0	0	0	0	0
verjetnost	0	0	0	0	0	0	0	0	0	0	0
oda	0	0	0	0	0	0	0	0	0	0	0
gnusen	-1	0	1	1	0	1	1	0	0	0	0
zoprn	-1	0	1	1	0	1	1	0	0	0	0
kilometrski števec	0	0	0	0	0	0	0	0	0	0	0
vonj	-1	0	1	0	0	0	0	0	0	0	0
estrogen	0	0	0	0	0	0	0	0	0	0	0
opus	0	0	0	0	0	0	0	0	0	0	0
delo	0	0	0	0	0	0	0	0	0	0	0
drobovina	0	0	0	0	0	0	0	0	0	0	0
užaliti	-1	0	1	1	0	1	0	0	0	0	0
užaljen	-1	0	1	1	0	0	0	0	1	0	0
storilec	-1	0	1	1	0	1	1	0	1	0	0
prestopnik	-1	0	1	1	0	1	1	0	1	0	0
prekršek	-1	0	1	1	0	1	1	0	1	0	0
kaznivo dejanje	-1	0	1	1	0	1	1	0	1	0	0
žaljiv	-1	0	1	1	0	1	0	0	0	0	0
ponuditi	1	1	0	0	0	0	0	0	0	0	0
ponujen	0	0	0	0	0	0	0	0	0	0	0
ponujanje	0	0	0	0	0	0	0	0	0	0	1
nevljuden	-1	0	1	0	0	0	0	0	0	0	0
urad	0	0	0	0	0	0	0	0	0	0	0
častnik	1	1	0	0	0	0	0	0	0	0	1
uradnik	1	1	0	0	0	0	0	0	0	0	1
pisarna	0	0	0	0	0	0	0	0	0	0	0
poslovalnica	0	0	0	0	0	0	0	0	0	0	0
uraden	0	0	0	0	0	0	0	0	0	0	1
voditi	0	0	0	0	0	0	0	0	0	0	0
soditi	0	0	0	0	0	0	0	0	0	0	0
bližati se	-1	0	1	0	0	0	0	0	0	0	0
raztovoriti	0	0	0	0	0	0	0	0	0	0	0
znebiti	0	0	0	0	0	0	0	0	0	0	0
kompenzirati	1	1	0	0	1	0	0	0	0	0	0
poganjek	1	1	0	0	0	0	0	0	0	0	0
notranji	0	0	0	0	0	0	0	0	0	0	0
pogosto	0	0	0	0	0	0	0	0	0	0	0
pogostoma	0	0	0	0	0	0	0	0	0	0	0
pošast	-1	0	1	0	0	1	1	0	0	0	0
zmaj	-1	0	1	0	0	1	1	0	0	0	0
olje	0	0	0	0	0	0	0	0	0	0	0
nafta	0	0	0	0	0	0	0	0	0	0	0
mazilo	0	0	0	0	0	0	0	0	0	0	0
starejši	0	0	0	0	0	0	0	0	1	0	0
vohalen	-1	0	1	0	1	0	0	0	0	0	0
oligarhija	-1	0	1	0	0	0	0	0	0	0	0
oljka	0	0	0	0	0	0	0	0	0	0	0
omega	0	0	0	0	0	0	0	0	0	0	0
omleta	0	0	0	0	0	0	0	0	0	0	0
omen	-1	0	1	0	1	0	1	0	0	0	0
znamenje	-1	0	1	0	1	0	1	0	0	0	0
zlovešč	-1	0	1	0	1	0	1	0	0	0	0
opustitev	0	0	0	0	0	0	0	0	0	0	0
izpustiti	-1	0	1	0	0	0	0	0	0	0	0
izpuščen	0	0	0	0	0	0	0	0	0	0	0
omnibus	0	0	0	0	0	0	0	0	0	0	0
zbornik	0	0	0	0	0	0	0	0	0	0	0
vsemogočnost	0	1	1	0	0	0	1	0	0	0	0
vsemogočen	0	0	0	0	0	0	0	0	0	0	0
vseprisoten	0	0	0	0	0	0	0	0	0	0	0
vsenavzočen	0	0	0	0	0	0	0	0	0	0	0
vseveden	1	1	0	0	0	0	0	0	0	0	1
onkolog	0	0	0	0	0	0	0	0	0	0	0
istovetnost	0	0	0	0	0	0	0	0	0	0	0
težaven	-1	0	1	1	0	0	0	0	1	0	0
sebe	0	0	0	0	0	0	0	0	0	0	0
v teku	0	0	0	0	1	0	0	0	0	0	0
sedanji	0	0	0	0	1	0	0	0	0	0	0
čebula	0	0	0	0	0	0	0	0	0	0	0
začetek	0	0	0	0	1	0	0	0	0	0	0
napad	0	0	0	0	0	0	0	0	0	0	0
naval	0	0	0	0	0	0	0	0	0	0	0
ontologija	0	0	0	0	0	0	0	0	0	0	0
breme	-1	0	1	0	0	0	0	0	0	0	0
naprej	0	0	0	0	0	0	0	0	0	0	0
oniks	0	0	0	0	0	0	0	0	0	0	0
mulj	-1	0	1	0	0	1	0	0	0	0	0
curljati	-1	0	1	0	0	1	0	0	0	0	0
curljanje	0	0	0	0	0	0	0	0	0	0	0
motnost	0	0	0	0	0	0	0	0	0	0	0
opal	0	0	0	0	0	0	0	0	0	0	0
moten	-1	0	1	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
odprt	0	0	0	0	0	0	0	0	0	0	0
odpirač	0	0	0	0	0	0	0	0	0	0	0
odprtje	0	0	0	0	0	0	0	0	0	0	0
odkrito	0	0	0	0	0	0	0	0	0	0	0
javno	0	0	0	0	0	0	0	0	0	0	0
odkritost	1	1	0	0	0	0	0	0	0	0	0
opera	1	1	0	1	1	0	1	1	1	1	1
operen	-1	0	1	0	0	0	0	0	0	0	0
delovanje	0	0	0	0	0	0	1	0	0	0	1
operacija	0	0	0	0	0	0	0	0	0	0	0
operativen	0	0	0	0	0	0	0	0	0	0	0
operater	0	0	0	0	0	0	0	0	0	0	0
oftalmološki	0	0	0	0	0	0	0	0	0	0	0
oftalmolog	0	0	0	0	0	0	0	0	0	0	0
opiat	-1	0	1	0	0	0	0	0	0	0	0
mnenje	0	0	0	0	0	0	0	0	0	0	0
dogmatičen	-1	0	1	1	0	0	0	0	0	0	0
zaverovan	-1	0	1	1	0	0	0	0	0	0	0
opij	-1	0	1	1	0	1	1	0	1	0	0
nasprotnik	-1	0	1	1	1	1	1	0	0	0	0
primeren	1	1	0	0	0	0	0	1	0	0	0
oportunizem	0	0	0	0	0	0	0	0	0	0	0
priložnost	1	1	0	0	1	0	0	0	0	0	0
nasprotovati	-1	0	1	0	0	0	0	0	0	0	0
nasprotujoč	-1	0	1	1	0	0	1	0	0	0	0
nasprotujoč	0	0	0	0	0	0	0	0	0	0	0
nasproten	0	0	0	0	0	0	0	0	0	0	0
nasprotje	0	0	0	0	0	0	0	0	0	0	0
opozicija	-1	0	1	1	0	0	0	0	0	0	0
zatreti	-1	0	1	1	0	1	1	0	1	0	0
zatiranje	-1	0	1	1	0	1	1	0	1	0	0
zatirajoč	-1	0	1	1	0	1	1	0	1	0	0
zatiralec	-1	0	1	1	0	0	1	0	1	0	0
optika	0	0	0	0	0	0	0	0	0	0	0
optičen	0	0	0	0	0	0	0	0	0	0	0
optika	0	0	0	0	0	0	0	0	0	0	0
optimizem	1	1	0	0	1	0	0	1	0	1	1
optimist	1	1	0	0	0	0	0	0	0	0	1
možnost	1	1	0	0	0	0	0	0	0	0	0
izbiren	1	1	0	0	0	0	0	0	0	0	0
neobvezen	1	1	0	0	0	0	0	0	0	0	0
neobvezen	0	0	0	0	0	0	0	0	0	0	0
izbiren	0	0	0	0	0	0	0	0	0	0	0
opcija	0	0	0	0	0	0	0	0	0	0	0
optometrist	0	0	0	0	0	0	0	0	0	0	0
obilje	0	0	0	0	0	0	0	0	0	0	0
razkošje	0	0	0	0	0	0	0	0	0	0	0
bogat	0	0	0	0	0	0	0	0	0	0	0
opus	0	0	0	0	0	0	0	0	0	0	0
prerok	1	1	0	0	1	0	0	0	0	0	1
usten	0	0	0	0	0	0	0	0	0	0	0
oranžna	0	0	0	0	0	0	0	0	0	0	0
pomaranča	0	0	0	0	0	0	0	0	0	0	0
govor	1	1	0	0	0	0	0	0	0	0	0
nagovor	1	1	0	0	0	0	0	0	0	0	0
govornik	0	0	0	0	0	0	0	0	0	0	0
oratorij	0	0	0	0	0	0	0	0	0	0	0
krogla	0	0	0	0	0	0	0	0	0	0	0
orbita	0	0	0	0	0	0	0	0	0	0	0
krožiti	0	0	0	0	0	0	0	0	0	0	0
obla	0	0	0	0	0	0	0	0	0	0	0
ork	-1	0	1	1	0	1	1	0	0	0	0
orka	-1	0	1	1	0	1	1	0	0	0	0
sadovnjak	0	0	0	0	0	0	0	0	0	0	0
orkester	1	1	0	1	0	0	0	1	1	0	1
posvečen	1	1	0	0	0	0	0	0	0	0	1
preizkušnja	-1	0	1	1	0	0	0	0	0	1	0
muka	-1	0	1	1	0	0	0	0	0	1	0
red	0	0	0	0	0	0	0	0	0	0	0
naročilo	0	0	0	0	0	0	0	0	0	0	0
strežnik	1	1	0	0	0	0	0	0	0	0	0
urejen	1	1	0	0	0	0	0	0	0	0	0
predpis	0	0	0	0	0	0	0	0	0	0	1
odlok	0	0	0	0	0	0	0	0	0	0	1
vsakdanji	0	0	0	0	0	0	0	0	0	0	0
posvečenje	1	1	0	0	1	0	0	1	0	0	1
topništvo	-1	0	1	0	0	0	1	0	0	0	0
ruda	0	0	0	0	0	0	0	0	0	0	0
origano	0	0	0	0	0	0	0	0	0	0	0
organ	0	0	0	0	1	0	0	1	0	0	0
organski	1	1	0	0	0	0	0	0	0	0	0
biološki	1	1	0	0	0	0	0	0	0	0	0
organizem	0	0	0	0	0	0	0	0	0	0	0
organist	0	0	0	0	0	0	0	0	0	0	0
organizacija	1	1	0	0	1	0	0	1	0	1	1
organiziranost	1	1	0	0	1	0	0	1	0	1	1
organizirati	1	1	0	0	0	0	0	0	0	0	0
organiziran	1	1	0	0	0	0	0	0	0	0	0
orgazem	1	1	0	0	1	0	0	1	0	0	0
orgija	0	0	0	0	0	0	0	0	0	0	0
usmeriti	0	0	0	0	0	0	0	0	0	0	0
orient	0	0	0	0	0	0	0	0	0	0	0
orientalski	0	0	0	0	0	0	0	0	0	0	0
usmeritev	0	0	0	0	0	0	0	0	0	0	0
odprtina	0	0	0	0	0	0	0	0	0	0	0
poreklo	0	0	0	0	0	0	0	0	0	0	0
izvirnost	1	1	0	0	0	0	0	0	0	1	0
izhajati	0	0	0	0	0	0	0	0	0	0	0
izvor	0	0	0	0	0	0	0	0	0	0	0
originator	0	0	0	0	0	0	0	0	0	0	0
okras	0	0	0	0	0	0	0	0	0	0	0
ornament	0	0	0	0	0	0	0	0	0	0	0
okrasen	0	0	0	0	0	0	0	0	0	0	0
okrasje	0	0	0	0	0	0	0	0	0	0	0
okrasitev	0	0	0	0	0	0	0	0	0	0	0
okrašen	1	1	0	0	0	0	0	0	0	0	0
baročen	1	1	0	0	0	0	0	0	0	0	0
sirota	-1	0	1	0	0	0	1	0	1	0	0
pravoslaven	0	0	0	0	0	0	0	0	0	0	0
pravoslavec	0	0	0	0	0	0	0	0	0	0	1
pravoslaven	0	0	0	0	0	0	0	0	0	0	1
pravokoten	0	0	0	0	0	0	0	0	0	0	0
nihati	0	0	0	0	0	0	0	0	0	0	0
kolebati	0	0	0	0	0	0	0	0	0	0	0
nihajoč	0	0	0	0	0	0	0	0	0	0	0
nihanje	0	0	0	0	0	0	0	0	0	0	0
nihalen	0	0	0	0	0	0	0	0	0	0	0
navidezen	0	0	0	0	0	0	0	0	0	0	0
navidezen	-1	0	1	0	0	0	0	0	0	0	0
noj	0	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
otoman	0	0	0	0	0	0	0	0	0	0	0
unča	0	0	0	0	0	0	0	0	0	0	0
drobec	0	0	0	0	0	0	0	0	0	0	0
odstraniti	-1	0	1	1	0	0	0	0	1	0	0
izbruh	0	0	0	0	0	0	0	0	0	0	0
izbruh	0	1	1	1	0	0	1	1	1	1	0
izobčenec	-1	0	1	0	0	1	1	0	1	0	0
izobčen	-1	0	1	0	0	1	1	0	1	0	0
izid	1	1	0	0	0	0	0	0	0	0	0
protest	-1	0	1	1	0	0	1	0	0	1	0
preseči	1	1	0	0	1	0	0	0	0	0	0
zunaj	0	0	0	0	0	0	0	0	0	0	0
obleka	0	0	0	0	0	0	0	0	0	0	0
prerasti	0	0	0	0	0	0	0	0	0	0	0
širitev	0	0	0	0	0	0	0	0	0	0	0
izrastek	0	0	0	0	0	0	0	0	0	0	0
zunanje stranišče	-1	0	1	0	0	1	0	0	0	0	0
outing	0	0	0	0	0	0	0	0	0	0	0
razkritje	0	0	0	0	0	0	0	0	0	0	0
izlet	0	0	0	0	0	0	0	0	0	0	0
čuden	-1	0	1	0	0	0	0	0	0	0	0
samosvoj	-1	0	1	0	0	0	0	0	0	0	0
preživeti	0	0	0	0	0	0	0	0	0	0	0
ubežnik	-1	0	1	0	0	0	0	0	0	0	0
prepovedati	-1	0	1	0	0	0	0	0	0	0	0
outlet	0	0	0	0	0	0	0	0	0	0	0
ventil	0	0	0	0	0	0	0	0	0	0	0
osnutek	0	0	0	0	0	0	0	0	0	0	0
opis	0	0	0	0	0	0	0	0	0	0	0
pogled	0	0	0	0	0	0	0	0	0	0	0
obeti	0	0	0	0	0	0	0	0	0	0	0
odmaknjen	0	0	0	0	0	0	0	0	0	0	0
številčno prehiteti	0	0	0	0	0	0	0	0	0	0	0
oporišče	0	0	0	0	0	0	1	0	0	0	0
izliv	0	0	0	0	0	0	0	0	0	0	0
naval	0	0	0	0	0	0	0	0	0	0	0
iztok	0	0	0	0	0	0	0	0	0	0	0
izhod	0	0	0	0	0	0	0	0	0	0	0
ogorčenje	-1	0	1	1	0	1	0	0	0	0	0
nezaslišan	0	0	0	0	0	0	0	0	0	1	0
popoln	0	0	0	0	0	0	0	0	0	0	0
popolnoma	0	0	0	0	0	0	0	0	0	0	0
pobegniti	0	0	0	0	0	0	0	0	0	0	0
začetek	0	0	0	0	0	0	0	0	0	0	0
nečlan	0	0	0	0	0	0	1	0	0	0	0
obrobje	0	0	0	0	0	0	0	0	0	0	0
neposreden	0	0	0	0	0	0	0	0	0	0	0
odkrit	0	0	0	0	0	0	0	0	0	0	0
izjemen	0	1	1	0	0	0	0	1	0	0	0
raztegnjen	0	0	0	0	0	0	0	0	0	0	0
zunanji	1	1	0	0	0	0	0	0	0	0	0
navzven	0	0	0	0	0	0	0	0	0	0	0
odtehtati	0	0	0	0	0	0	0	0	0	0	0
ovalen	0	0	0	0	0	0	0	0	0	0	0
jajčnik	0	0	0	0	0	0	0	0	0	0	0
jajčast	0	0	0	0	0	0	0	0	0	0	0
ovacija	-1	0	1	0	0	0	0	0	1	0	0
pečica	0	0	0	0	0	0	0	0	0	0	0
kombinezon	0	0	0	0	0	0	0	0	0	0	0
aroganten	-1	0	1	1	0	0	0	0	0	0	0
preobremeniti	-1	0	1	0	0	0	0	0	0	0	0
oblačen	-1	0	1	0	0	0	0	0	0	0	0
preobremenjen	0	0	0	0	0	0	0	0	0	0	0
plašč	0	0	0	0	0	0	0	0	0	0	0
pretiravati	-1	0	1	0	0	0	0	0	0	0	0
overdoza	-1	0	1	0	0	0	0	0	0	0	0
prevelik odmerek	-1	0	1	0	0	0	0	0	0	0	0
predoziranje	-1	0	1	0	0	0	0	0	0	0	0
zapadel	-1	0	1	0	1	0	0	0	1	1	0
preceniti	0	0	0	0	0	0	0	0	0	1	0
precenjen	-1	0	1	0	0	0	0	0	0	0	0
izlivanje	-1	0	1	0	0	0	0	0	0	0	0
preplavljen	0	0	0	0	0	0	0	0	0	0	0
zaraščen	-1	0	1	0	0	0	0	0	0	0	0
prekomerna rast	0	0	0	0	0	0	0	0	0	0	0
previsen	0	0	0	0	0	0	0	0	0	0	0
remont	0	0	0	0	0	0	0	0	0	0	0
pregled	0	0	0	0	0	0	0	0	0	0	0
prosojnica	0	0	0	0	0	0	0	0	0	0	0
presrečen	1	1	0	0	0	0	0	1	0	0	0
prevlečen	0	0	0	0	0	0	0	0	0	0	0
prekrivati	0	0	0	0	0	0	0	0	0	0	0
prevleka	0	0	0	0	0	0	0	0	0	0	0
preobremenitev	-1	0	1	0	0	0	0	0	1	0	0
prenatrpanost	-1	0	1	0	0	0	0	0	1	0	0
prekrivajoč	0	0	0	0	0	0	0	0	0	0	0
preplačan	-1	0	1	0	0	0	0	0	0	0	0
nadvoz	0	0	0	0	0	0	0	0	0	0	0
nadvladati	-1	0	1	0	0	0	0	0	0	0	0
zasuti	-1	0	1	0	0	0	0	0	0	0	0
nadvlada	-1	0	1	1	0	0	1	0	0	0	0
precenjen	-1	0	1	1	0	1	0	0	1	0	0
zavrnitev	0	0	0	0	0	0	0	0	0	0	0
ovreči	0	0	0	0	0	0	0	0	0	0	0
zavrniti	0	0	0	0	0	0	0	0	0	0	0
nadzornik	0	0	0	0	0	0	0	0	0	0	0
zasenčiti	0	0	0	0	0	0	0	0	0	0	0
spregled	-1	0	1	0	0	0	0	0	0	0	0
spodrsljaj	-1	0	1	0	0	0	0	0	0	0	0
preceniti	0	0	0	0	0	0	0	0	0	0	0
presežek	0	0	0	0	0	0	0	0	0	0	0
odkrit	0	0	0	0	0	0	1	0	0	0	0
prehiteti	0	0	0	0	0	0	0	0	0	0	0
prehiten	0	0	0	0	0	0	0	0	0	0	0
strmoglaviti	-1	0	1	0	1	0	1	0	0	0	0
strmoglavljenje	-1	0	1	0	1	0	1	0	0	0	0
uvertura	0	0	0	0	1	0	0	0	0	0	0
prevrniti	-1	0	1	0	0	0	0	0	0	0	0
poplaviti	-1	0	1	0	0	0	0	0	0	0	0
preobremenjen	-1	0	1	0	0	0	0	0	1	0	0
neustavljiv	1	1	0	0	0	0	0	0	0	0	0
preveč prizadeven	0	0	0	0	0	0	0	0	0	0	0
dolgovati	0	0	0	0	0	0	0	0	0	0	0
dolgovan	-1	0	1	1	1	1	1	0	1	0	1
lastnik	0	0	0	0	0	0	0	0	0	0	0
lastništvo	1	1	0	0	0	0	0	0	0	0	0
vol	0	0	0	0	0	0	0	0	0	0	0
oksidacija	-1	0	1	0	0	0	0	0	0	0	0
kisik	0	0	0	0	0	0	0	0	0	0	0
oksimoron	0	0	0	0	0	0	0	0	0	0	0
ostriga	0	0	0	0	0	0	0	0	0	0	0
hitrost	0	0	0	0	0	0	0	0	0	0	0
tempo	0	0	0	0	0	0	0	0	0	0	0
korak	0	0	0	0	0	0	0	0	0	0	0
tih	1	1	0	0	0	0	0	0	0	0	0
pomiriti	0	0	0	0	0	0	0	0	0	0	0
umiriti	0	0	0	0	0	0	0	0	0	0	0
pakirati	0	0	0	0	0	0	0	0	0	0	0
paket	0	0	0	0	0	0	0	0	0	0	0
pakirnica	0	0	0	0	0	0	0	0	0	0	0
paket	0	0	0	0	0	0	0	0	0	0	0
pakt	0	0	0	0	0	0	0	0	0	0	1
blazinica	1	1	0	0	0	0	0	0	0	0	0
obloga	1	1	0	0	0	0	0	0	0	0	0
veslo	1	1	0	0	1	0	0	0	0	0	0
ograda	0	0	0	0	0	0	0	0	0	0	0
razkačenost	0	0	0	0	0	0	0	0	0	0	0
žabica	0	0	0	0	0	0	0	0	0	0	0
ključavnica	0	0	0	0	0	0	0	0	0	0	0
duhovnik	0	0	0	0	0	0	0	0	0	0	0
pogan	0	0	0	0	0	0	0	0	0	0	0
brezvernik	0	0	0	0	0	0	0	0	0	0	0
poganstvo	0	0	0	0	0	0	0	0	0	0	0
brezverstvo	0	0	0	0	0	0	0	0	0	0	0
stran	0	0	0	0	0	0	0	0	0	0	0
povorka	0	0	0	0	0	0	0	0	0	0	0
