"word"	"Positive"	"Negative"	"Anger"	"Anticipation"	"Disgust"	"Fear"	"Joy"	"Sadness"	"Surprise"	"Trust"
"nevednost"	0	1	0	0	0	0	0	0	0	0
"ignoranca"	0	1	0	0	0	0	0	0	0	0
"neveden"	0	1	0	0	1	0	0	0	0	0
"ignorant"	0	1	0	0	1	0	0	0	0	0
"ignorirati"	0	1	0	0	0	0	0	0	0	0
"prezreti"	0	1	0	0	0	0	0	0	0	0
"sorta"	0	0	0	0	0	0	0	0	0	0
"bolan"	0	1	1	0	1	1	0	1	0	0
"nezakonit"	0	1	1	0	1	1	0	1	0	0
"nezakonitost"	0	1	1	0	1	1	0	0	0	0
"nezakonit"	0	0	0	0	0	0	0	0	0	0
"nečitljiv"	0	1	0	0	0	0	0	0	0	0
"nezakonski"	0	1	1	0	1	1	0	1	1	0
"prepovedan"	0	1	1	0	1	1	0	0	0	0
"nepismen"	0	1	0	0	1	0	0	0	0	0
"bolezen"	0	1	0	0	0	1	0	1	0	0
"nelogičen"	0	1	0	0	0	0	0	0	0	0
"razsvetliti"	1	0	0	1	0	0	1	0	1	0
"razsvetljava"	1	0	0	0	0	0	1	0	1	1
"odkritje"	1	0	0	0	0	0	1	0	1	1
"osvetljevalnik"	0	0	0	0	0	0	0	0	0	0
"iluzija"	0	1	0	0	0	0	0	0	1	0
"ilustrirati"	1	0	0	0	0	0	0	0	0	0
"ilustracija"	0	0	0	0	0	0	0	0	0	0
"ilustrativen"	0	0	0	0	0	0	0	0	0	0
"slaven"	1	0	0	0	0	0	0	0	0	0
"slika"	0	0	0	0	0	0	0	0	0	0
"metaforika"	0	0	0	0	0	0	0	0	0	0
"posnetek"	0	0	0	0	0	0	0	0	0	0
"navidezen"	0	0	0	0	0	0	0	0	0	0
"namišljen"	0	0	0	0	0	0	0	0	0	0
"domišljija"	0	0	0	0	0	0	0	0	0	0
"domišljijski"	1	0	0	0	0	0	0	0	0	0
"predstavljati"	0	0	0	0	0	0	0	0	0	0
"domišljati"	0	0	0	0	0	0	0	0	0	0
"zamišljen"	0	0	0	0	0	0	0	0	0	0
"predstavljajoč"	0	0	0	0	0	0	0	0	0	0
"imam"	0	0	0	0	0	0	0	0	0	0
"vstavljen"	0	0	0	0	0	0	0	0	0	0
"posnemati"	0	0	0	0	0	0	0	0	0	0
"posneman"	0	1	0	0	0	0	0	0	0	0
"imitacija"	0	1	0	0	0	0	0	0	0	0
"urejen"	1	0	0	0	0	0	1	0	0	1
"brezhiben"	1	0	0	0	0	0	1	0	0	1
"nematerialen"	0	0	0	0	0	0	0	0	0	0
"nezrel"	0	1	0	1	0	0	0	0	0	0
"otročji"	0	1	0	1	0	0	0	0	0	0
"nezrelost"	0	1	1	1	0	0	0	0	0	0
"neizmeren"	0	0	0	0	0	0	0	0	0	0
"brezmejen"	0	0	0	0	0	0	0	0	0	0
"aktualnost"	0	0	0	0	0	0	0	0	1	0
"takoj"	1	1	0	1	0	0	0	0	0	0
"zdaj"	1	1	0	1	0	0	0	0	0	0
"pradaven"	0	0	0	0	0	0	0	0	0	0
"velikanski"	1	0	0	0	0	0	0	0	0	0
"potopiti se"	1	0	0	1	0	1	1	0	1	1
"poglobiti se"	1	0	0	1	0	1	1	0	1	1
"potopitev"	0	0	0	0	0	0	0	0	0	0
"priseljenec"	0	0	0	0	0	1	0	0	0	0
"imigrant"	0	0	0	0	0	1	0	0	0	0
"priseljevanje"	0	0	0	0	0	0	0	0	0	0
"prihajajoč"	0	0	0	1	0	1	0	0	0	0
"bližnji"	0	0	0	1	0	1	0	0	0	0
"nemoralen"	0	1	1	0	1	1	0	1	0	0
"nemoralnost"	0	1	1	0	1	0	0	0	0	0
"nesmrten"	1	0	0	0	0	0	0	0	0	0
"nesmrtnost"	0	0	0	1	0	0	0	0	0	0
"nepremičen"	1	1	0	0	0	0	0	0	0	1
"odporen"	0	0	0	0	0	0	0	0	0	0
"imunski"	0	0	0	0	0	0	0	0	0	0
"imuniteta"	0	0	0	0	0	0	0	0	0	0
"odpornost"	0	0	0	0	0	0	0	0	0	0
"imunizacija"	0	0	0	0	0	0	0	0	0	1
"nespremenljiv"	0	0	0	0	0	0	0	0	0	0
"škrat"	0	0	0	0	0	0	0	0	0	0
"vragec"	0	0	0	0	0	0	0	0	0	0
"vplivati"	0	0	0	0	0	0	0	0	0	0
"ovirati"	0	1	0	0	0	0	0	0	0	0
"okvara"	0	1	0	0	0	0	0	0	0	0
"posredovati"	1	0	0	0	0	0	0	0	0	1
"doprinesti"	1	0	0	0	0	0	0	0	0	1
"nepristranski"	1	0	0	0	0	0	0	0	0	1
"nepristranskost"	1	0	0	0	0	0	0	0	0	1
"neprehoden"	0	1	0	0	0	0	0	0	0	0
"strasten"	0	0	0	0	0	0	0	0	0	0
"nestrpnost"	0	1	0	0	0	0	0	0	0	0
"nestrpen"	0	1	0	1	0	0	0	0	0	0
"obtožiti"	0	1	0	0	1	1	0	0	0	0
"obtožba"	0	1	0	0	0	0	0	0	0	0
"neoporečen"	1	0	0	0	0	0	0	0	0	1
"ovirati"	0	1	0	0	0	0	0	0	0	0
"ovira"	0	0	0	0	0	0	0	0	0	0
"pognan"	0	0	0	0	0	0	0	0	0	0
"skorajšnji"	0	0	0	1	0	1	0	0	0	0
"prihajajoči"	0	0	0	1	0	1	0	0	0	0
"neprehoden"	0	0	0	0	0	0	0	0	0	1
"nujen"	0	0	0	0	0	0	0	0	0	0
"velelnik"	0	0	0	0	0	0	0	0	0	0
"neopazen"	0	0	0	0	0	0	0	0	0	0
"pomanjkljivost"	0	1	0	0	0	0	0	0	0	0
"pomanjkljiv"	0	1	0	0	0	0	0	0	0	0
"imperialen"	0	0	0	0	0	0	0	0	0	0
"cesarski"	0	0	0	0	0	0	0	0	0	0
"neprepusten"	0	0	1	0	0	1	0	0	0	0
"nedopusten"	0	0	0	0	0	0	0	0	0	0
"brezoseben"	0	0	0	0	0	0	0	0	0	0
"oponašati"	0	1	0	0	0	0	0	0	0	0
"imitacija"	0	1	0	0	0	0	0	0	0	0
"posnemanje"	0	1	0	0	0	0	0	0	0	0
"neprepusten"	1	0	0	0	0	0	0	0	0	0
"sunek"	0	0	0	0	0	0	0	0	0	0
"pogon"	0	0	0	0	0	0	0	0	0	0
"neizprosen"	0	1	0	0	0	0	0	0	0	0
"vsadek"	0	0	0	0	0	0	0	0	0	0
"vsaditev"	0	0	0	0	0	0	0	0	0	0
"implantiran"	0	0	0	0	0	0	0	0	0	0
"izpeljati"	0	0	0	0	0	0	0	0	0	0
"izvršiti"	0	0	0	0	0	0	0	0	0	0
"vplesti"	0	1	1	0	0	0	0	0	0	0
"vmešati"	0	1	1	0	0	0	0	0	0	0
"vpleten"	0	0	0	0	0	0	0	0	0	0
"posledica"	0	0	0	0	0	0	0	0	0	0
"nakazan"	0	0	0	0	0	0	0	0	0	0
"rotiti"	0	0	0	0	0	0	0	0	0	0
"implozija"	0	0	0	0	0	0	0	0	0	0
"nakazati"	0	0	0	0	0	0	0	0	0	0
"namigovati"	0	0	0	0	0	0	0	0	0	0
"nevljuden"	0	1	0	0	1	0	0	0	0	0
"uvoz"	0	0	0	0	0	0	0	0	0	0
"uvažati"	0	0	0	0	0	0	0	0	0	0
"pomembnost"	1	0	0	1	0	0	0	0	0	0
"pomen"	1	0	0	1	0	0	0	0	0	0
"pomemben"	1	0	0	0	0	0	0	0	0	1
"uvažanje"	0	0	0	0	0	0	0	0	0	0
"naložiti"	0	0	0	0	0	0	0	0	0	0
"nalaganje"	0	0	0	0	0	0	0	0	0	0
"vsiljevanje"	0	1	0	0	0	0	0	0	0	0
"nemožnost"	0	0	0	0	0	0	0	0	0	0
"nemogoč"	0	1	0	0	0	0	0	1	0	0
"nemoč"	0	1	1	0	0	1	0	1	0	0
"impotenca"	0	1	1	0	0	1	0	1	0	0
"nemočen"	0	1	0	0	0	0	0	0	0	0
"impotenten"	0	1	0	0	0	0	0	0	0	0
"zaseči"	0	1	0	0	0	0	0	0	0	0
"neizvedljiv"	0	1	0	0	0	0	0	0	0	0
"občudovati"	1	0	0	0	0	0	0	0	0	0
"vtis"	1	0	0	0	0	0	0	0	0	0
"dovzeten"	0	0	0	0	0	0	0	0	0	1
"odtisniti"	0	0	0	0	0	0	0	0	0	0
"odtis"	0	0	0	0	0	0	0	0	0	0
"zapreti"	0	1	0	0	0	0	0	0	0	0
"zaprt"	0	1	1	0	1	1	0	1	0	0
"zapor"	0	1	1	0	1	1	0	1	0	0
"ujetništvo"	0	1	1	0	1	1	0	1	0	0
"neverjeten"	0	0	0	0	0	0	0	0	0	0
"nenavaden"	0	0	0	0	0	0	0	0	0	0
"spontan"	0	0	0	0	0	0	0	0	0	0
"neprimernost"	0	1	0	0	0	0	0	0	0	0
"izboljšati"	1	0	0	1	0	0	1	0	0	1
"izboljšan"	1	0	0	0	0	0	0	0	0	0
"izboljšava"	1	0	0	0	0	0	1	0	0	1
"izboljšujoč"	1	0	0	0	0	0	0	0	0	0
"improvizacija"	0	0	0	0	0	0	0	0	1	0
"improvizirati"	1	0	0	1	0	0	0	0	1	0
"improviziran"	0	0	0	0	0	0	0	0	0	0
"nepreviden"	0	1	0	0	0	0	0	1	0	0
"impulz"	0	0	0	0	0	0	0	0	0	0
"nekaznovanost"	0	0	0	0	0	0	0	0	0	0
"nečist"	0	1	0	0	1	0	0	0	0	0
"nečistost"	0	1	0	0	1	0	0	0	0	0
"obdolževanje"	0	1	0	0	0	0	0	0	0	0
"pripisovanje"	0	1	0	0	0	0	0	0	0	0
"nezmožnost"	0	1	0	0	0	0	0	1	0	0
"nedostopen"	0	1	0	0	0	0	0	0	0	0
"netočen"	0	1	0	0	0	0	0	0	0	0
"nedelavnost"	0	1	0	0	0	0	0	0	0	0
"inaktivirati"	0	0	0	0	0	0	0	0	0	0
"inaktivacija"	0	0	0	0	0	0	0	0	0	0
"neaktiven"	0	0	0	0	0	0	0	0	0	0
"nedejavnost"	0	1	0	0	0	0	0	0	0	0
"neustreznost"	0	1	0	0	0	0	0	0	0	0
"nezadosten"	0	1	0	0	0	0	0	1	0	0
"nedopusten"	0	1	1	0	1	0	0	0	0	0
"nenameren"	0	0	0	0	0	0	0	0	0	0
"slučajen"	0	0	0	0	0	0	0	0	0	0
"nenamerno"	0	0	0	0	0	0	0	0	0	0
"neodtujljiv"	1	0	0	0	0	0	0	0	0	0
"plehek"	0	1	0	0	0	0	0	0	0	0
"bebast"	0	1	0	0	0	0	0	0	0	0
"neživ"	0	0	0	0	0	0	0	0	0	0
"negiben"	0	0	0	0	0	0	0	0	0	0
"neuporaben"	0	1	0	0	0	0	0	0	0	0
"neprimeren"	0	1	1	0	1	0	0	1	0	0
"nepozornost"	0	1	1	0	0	0	0	0	0	0
"neslišen"	0	1	0	0	0	0	0	0	0	0
"otvoritven"	0	0	0	1	0	0	0	0	0	0
"otvoriti"	0	0	0	0	0	0	0	0	0	0
"otvoritev"	1	0	0	1	0	0	1	0	0	1
"prirojen"	0	0	0	0	0	0	0	0	0	0
"naraven"	0	0	0	0	0	0	0	0	0	0
"neskončen"	0	1	0	0	0	0	0	0	0	0
"žareč"	0	0	0	0	0	0	0	0	0	0
"nesposoben"	0	0	0	0	0	0	0	0	0	0
"nezmožnost"	0	1	0	0	0	0	0	0	0	0
"zapor"	0	1	1	0	1	1	0	1	0	0
"ječa"	0	1	1	0	1	1	0	1	0	0
"NO TRANSLATION"	0	1	1	0	1	1	0	1	0	0
"zažigalen"	0	1	1	0	0	1	0	0	1	0
"razbesneti"	0	1	1	0	0	0	0	0	0	0
"spodbuda"	0	0	0	0	0	0	0	0	0	0
"začetek"	0	0	0	0	0	0	0	0	0	0
"nenehen"	0	1	0	0	0	0	0	0	0	0
"nenehen"	0	0	0	0	0	0	0	0	0	0
"incest"	0	1	1	0	1	1	0	1	0	0
"krvoskrunstvo"	0	1	1	0	1	1	0	1	0	0
"incesten"	0	1	0	0	1	0	0	0	0	0
"krvoskrunski"	0	1	0	0	1	0	0	0	0	0
"palec"	0	0	0	0	0	0	0	0	0	0
"inč"	0	0	0	0	0	0	0	0	0	0
"pogostost"	0	0	0	0	0	0	0	0	0	0
"stopnja"	0	0	0	0	0	0	0	0	0	0
"incident"	0	0	0	0	0	0	0	0	1	0
"mimogrede"	0	0	0	0	0	0	0	0	0	0
"sežig"	0	1	0	0	0	0	0	0	0	0
"začeten"	0	0	0	0	0	0	0	0	0	0
"rez"	0	0	0	0	0	0	0	0	0	0
"vrez"	0	0	0	0	0	0	0	0	0	0
"jasen"	1	0	0	0	0	0	0	0	0	0
"prodoren"	1	0	0	0	0	0	0	0	0	0
"hujskati"	0	1	1	1	0	1	0	0	0	0
"spodbujanje"	0	0	0	0	0	0	0	0	0	0
"nepopustljiv"	0	1	0	0	0	0	0	0	0	0
"naklon"	0	0	0	0	0	0	0	0	0	0
"nagibati se"	0	0	0	0	0	0	0	0	0	1
"nagnjen"	0	0	0	0	0	0	0	0	0	0
"vključiti"	1	0	0	0	0	0	0	0	0	0
"vključen"	1	0	0	0	0	0	0	0	0	0
"vključen"	1	0	0	0	0	0	0	0	0	0
"vključitev"	0	0	0	0	0	0	0	0	0	1
"vključujoč"	1	0	0	0	0	0	0	0	0	0
"inkognito"	0	0	0	0	0	0	0	0	0	0
"neskladen"	0	1	0	0	0	0	0	0	0	0
"dohodek"	1	1	0	1	0	0	1	1	0	1
"prihajajoč"	0	0	0	0	0	0	0	0	0	0
"nezdružljiv"	0	1	1	0	1	0	0	1	0	0
"neskladen"	0	1	1	0	1	0	0	1	0	0
"nesposobnost"	0	1	0	0	0	0	0	0	0	0
"nesposoben"	0	1	1	0	0	0	0	1	0	0
"nepopoln"	0	0	0	0	0	0	0	0	0	0
"nepopolnost"	0	1	0	0	0	0	0	0	0	0
"netazumljiv"	0	1	0	0	0	0	0	0	0	0
"neprepričljiv"	0	0	0	0	0	0	0	0	0	0
"neskladen"	0	1	1	0	0	0	0	0	0	0
"nepomemben"	0	1	0	0	0	0	0	1	0	0
"brezobziren"	0	1	1	0	1	0	0	1	0	0
"neskladnost"	0	1	0	0	0	0	0	0	0	0
"neopazen"	0	0	0	0	0	0	0	0	0	0
"inkontinenca"	0	0	0	0	0	0	0	0	1	0
"nadležen"	0	1	1	0	1	0	0	1	0	0
"neugoden"	0	1	1	0	1	0	0	1	0	0
"vključiti"	0	0	0	0	0	0	0	0	0	0
"vsebovati"	0	0	0	0	0	0	0	0	0	0
"vključitev"	0	0	0	0	0	0	0	0	0	0
"napačen"	0	1	0	0	0	0	0	0	0	0
"dvigniti"	1	0	0	0	0	0	0	0	0	0
"rast"	1	0	0	0	0	0	0	0	0	0
"povečan"	0	0	0	0	0	0	0	0	0	0
"neverjeten"	0	1	1	0	1	0	0	0	0	0
"porast"	0	0	0	0	0	0	0	0	0	0
"inkriminacija"	0	1	0	0	0	1	0	1	0	0
"valjenje"	0	0	0	0	0	0	0	0	0	0
"inkubacija"	0	0	0	0	0	0	0	0	0	0
"mora"	0	1	0	0	1	1	0	0	0	0
"nočna mora"	0	1	0	0	1	1	0	0	0	0
"inkubus"	0	1	0	0	1	1	0	0	0	0
"utrpeti"	0	1	0	0	0	0	0	0	0	0
"neozdravljiv"	0	1	1	0	1	1	0	1	0	0
"vdor"	0	1	0	0	0	1	0	0	0	0
"dolžen"	0	0	0	0	0	0	0	0	0	0
"nespodobnost"	0	0	1	0	1	0	0	0	0	0
"nespodoben"	0	1	0	0	1	0	0	0	0	0
"neodločnost"	0	1	0	0	0	0	0	0	0	0
"neodločen"	0	1	0	0	0	0	0	0	0	0
"neopravičljiv"	0	1	0	0	0	1	0	0	0	0
"neizbrisen"	1	0	0	0	0	0	0	0	0	1
"trajen"	1	0	0	0	0	0	0	0	0	1
"odškodnina"	0	0	0	0	0	0	0	0	0	0
"zavarovati"	0	1	0	0	0	0	0	0	0	0
"povrniti škodo"	0	1	0	0	0	0	0	0	0	0
"zavarovanje"	1	0	0	0	0	0	0	0	0	1
"naročilo"	0	0	0	0	0	0	0	0	0	1
"zamik"	0	0	0	0	0	0	0	0	0	0
"pravna listina"	0	1	1	0	0	0	0	0	0	0
"neodvisnost"	1	0	0	1	0	0	1	0	1	1
"neodvisen"	0	0	0	0	0	0	0	0	0	0
"nepopisen"	0	0	0	0	0	0	0	0	0	0
"neuničljiv"	1	0	0	0	0	0	0	0	0	1
"nedoločen"	0	1	0	0	0	0	0	0	0	0
"indeks"	0	0	0	0	0	0	0	0	0	0
"kazalo"	0	0	0	0	0	0	0	0	0	0
"označujoč"	0	0	0	0	0	0	0	0	0	0
"znamenje"	0	0	0	0	0	0	0	0	0	0
"okviren"	0	0	0	0	0	0	0	0	0	0
"kazalnik"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"obtožiti"	0	1	1	0	0	1	0	0	0	0
"obtožba"	0	1	0	0	0	1	0	0	0	0
"obtožnica"	0	1	0	0	0	1	0	0	0	0
"brezbrižnost"	0	1	1	0	1	1	0	1	0	0
"ravnodušnost"	0	1	1	0	1	1	0	1	0	0
"avtohton"	0	0	0	0	0	0	0	0	0	0
"reven"	0	1	0	0	0	0	0	1	0	0
"prebavne motnje"	0	0	0	0	0	0	0	0	0	0
"ogorčen"	0	1	1	0	0	0	0	0	0	0
"ogorčenje"	0	1	1	0	1	0	0	0	0	0
"indigo"	0	0	0	0	0	0	0	0	0	0
"posreden"	0	0	0	0	0	0	0	0	0	0
"nepogrešljiv"	0	0	0	0	0	0	0	0	0	0
"nerazločen"	0	1	0	0	0	0	0	0	0	0
"neločljiv"	0	0	0	0	0	0	0	0	0	0
"individualnost"	1	0	0	0	0	0	0	0	0	0
"nedeljiv"	0	0	0	0	0	0	0	0	0	1
"indoktrinacija"	0	1	1	0	0	1	0	0	0	0
"len"	0	1	0	0	0	0	0	0	0	0
"brezbrižen"	0	1	0	0	0	0	0	0	0	0
"neupogljiv"	1	0	0	0	0	1	0	0	0	0
"neomajen"	1	0	0	0	0	1	0	0	0	0
"notranji"	0	0	0	0	0	0	0	0	0	0
"napeljati"	0	0	0	0	0	0	0	0	0	0
"povzročiti"	0	0	0	0	0	0	0	0	0	0
"povzročen"	0	0	0	0	0	0	0	0	0	0
"spodbuda"	0	0	0	0	0	0	0	0	0	0
"prepričevanje"	0	0	0	0	0	0	0	0	0	0
"vpoklic"	0	0	0	0	0	0	0	0	0	0
"imenovanje"	0	0	0	0	0	0	0	0	0	0
"ugoditi"	0	0	0	0	0	0	0	0	0	0
"razvajati"	0	0	0	0	0	0	0	0	0	0
"užitek"	0	0	0	0	0	0	0	0	0	0
"popustljiv"	0	0	0	0	0	0	0	0	0	0
"marljiv"	0	0	0	0	0	0	0	0	0	0
"delaven"	0	0	0	0	0	0	0	0	0	0
"industrija"	0	0	0	0	0	0	0	0	0	0
"neizrekljiv"	1	0	0	0	0	0	0	0	0	0
"nesposoben"	0	1	0	0	0	0	0	0	0	0
"neučinkovit"	0	1	0	0	1	0	0	0	0	0
"neučinkovitost"	0	1	0	0	1	0	0	1	0	0
"neučinkovit"	0	1	0	0	0	0	0	1	0	0
"neelastičen"	0	0	0	0	0	0	0	0	0	0
"neupravičen"	0	0	0	0	0	0	0	0	0	0
"nespreten"	0	1	1	0	1	0	0	0	0	0
"neprimeren"	0	1	1	0	1	0	0	0	0	0
"nespretnost"	0	1	0	0	1	1	0	1	0	0
"neenakost"	0	1	1	0	0	1	0	1	0	0
"nepravičen"	0	1	0	0	0	0	0	0	0	0
"nepremičen"	0	1	0	0	0	0	0	0	0	0
"inercija"	0	0	0	0	0	0	0	0	0	0
"neizogiben"	0	0	0	0	0	0	0	0	0	0
"netočen"	0	0	0	0	0	0	0	0	0	0
"nenatančen"	0	0	0	0	0	0	0	0	0	0
"neopravičljiv"	0	1	1	0	1	0	0	1	0	0
"neizčrpen"	0	0	0	0	0	0	0	0	0	0
"poceni"	1	0	0	0	0	0	0	0	0	0
"neizkušenost"	0	1	0	0	0	0	0	0	0	0
"neizkušen"	0	1	0	0	0	0	0	0	0	0
"nerazložljiv"	0	1	0	0	0	0	0	0	1	0
"nezmotljivost"	0	0	0	0	0	0	0	0	0	1
"nezmotljiv"	1	0	0	0	0	0	0	0	0	0
"zloglasen"	0	1	1	0	1	1	0	0	0	0
"razvpit"	0	1	1	0	1	1	0	0	0	0
"podlost"	0	1	0	0	0	0	0	1	0	0
"zloglasnost"	0	1	0	0	0	0	0	1	0	0
"otroštvo"	0	0	0	0	0	0	0	0	0	0
"dojenček"	1	0	0	1	0	1	1	0	1	0
"dete"	1	0	0	1	0	1	1	0	1	0
"detomor"	0	1	1	1	1	1	0	1	0	0
"otročji"	0	1	1	0	1	0	0	0	0	0
"infantilen"	0	1	1	0	1	0	0	0	0	0
"pehota"	0	0	0	0	0	0	0	0	0	0
"infarkt"	0	1	0	0	0	1	0	0	1	0
"zaljubljenost"	0	0	0	0	0	0	0	0	0	0
"neuresničljiv"	0	0	0	0	0	0	0	0	0	0
"neizvedljiv"	0	0	0	0	0	0	0	0	0	0
"okužiti"	0	1	0	0	1	0	0	0	0	0
"okužba"	0	1	0	0	0	1	0	0	0	0
"nalezljiv"	0	1	0	0	1	1	0	1	0	0
"sklepati"	0	0	0	0	0	0	0	0	0	0
"sklep"	0	0	0	0	0	0	0	0	0	0
"sklepanje"	0	0	0	0	0	0	0	0	0	0
"inferenčen"	0	0	0	0	0	0	0	0	0	0
"manjvreden"	0	1	0	0	0	0	0	1	0	0
"manjvrednost"	0	1	0	0	0	0	0	0	0	0
"pekel"	0	1	1	0	0	1	0	0	0	0
"neploden"	0	0	0	0	0	0	0	0	0	0
"neplodnost"	0	1	0	0	0	0	0	1	0	0
"okuženost"	0	1	0	0	1	1	0	0	0	0
"nevernik"	0	1	1	0	1	1	0	0	0	0
"nezvestoba"	0	1	1	0	1	1	0	1	0	0
"infiltracija"	1	1	0	0	0	0	0	0	0	0
"vpliv"	1	1	0	0	0	0	0	0	0	0
"neskončen"	1	0	0	0	0	0	0	0	0	0
"neomejen"	1	0	0	0	0	0	0	0	0	0
"neskončen"	0	0	0	0	0	0	0	0	0	0
"neznaten"	0	0	0	0	0	0	0	0	0	0
"neskončnost"	1	0	0	1	0	0	1	0	0	1
"bolehen"	0	1	0	0	0	0	0	0	0	0
"bolnik"	0	1	0	0	0	0	0	0	0	0
"bolnišnica"	0	0	0	0	0	0	0	0	0	0
"slabotnost"	0	1	0	0	0	1	0	0	0	0
"betežnost"	0	1	0	0	0	1	0	0	0	0
"vnetje"	0	1	0	0	0	0	0	0	0	0
"napihnjen"	0	1	0	0	0	0	0	0	0	0
"inflacija"	0	1	0	0	0	1	0	0	0	0
"napihovanje"	0	1	0	0	0	1	0	0	0	0
"obrazilo"	0	0	0	0	0	0	0	0	0	0
"naložiti"	0	1	1	0	0	1	0	1	0	0
"povzročiti"	0	1	1	0	0	1	0	1	0	0
"prizadetje"	0	1	0	0	0	1	0	1	0	0
"socvetje"	0	0	0	0	0	0	0	0	0	0
"razcvet"	0	0	0	0	0	0	0	0	0	0
"vpliv"	1	1	0	0	0	0	0	0	0	0
"vpliven"	1	0	0	0	0	0	0	0	0	1
"gripa"	0	1	0	0	0	0	0	0	0	0
"naval"	0	0	0	0	0	0	0	0	0	0
"dotok"	0	0	0	0	0	0	0	0	0	0
"obvestiti"	0	0	0	0	0	0	0	0	0	1
"neformalen"	0	0	0	0	0	0	0	0	0	0
"informator"	0	0	0	0	0	0	0	0	0	0
"obvestilo"	1	0	0	0	0	0	0	0	0	0
"informacija"	1	0	0	0	0	0	0	0	0	0
"obveščen"	0	0	0	0	0	0	0	0	0	0
"obveščevalec"	0	1	0	0	0	0	0	0	0	0
"informant"	0	1	0	0	0	0	0	0	0	0
"prekršek"	0	1	1	0	0	0	0	0	0	0
"redek"	0	0	0	0	0	0	0	0	1	0
"redek"	0	1	0	0	0	0	0	0	0	0
"kršitev"	0	1	0	0	0	0	0	0	0	0
"prekršek"	0	1	0	0	0	0	0	0	0	0
"namočiti"	0	0	0	0	0	0	0	0	0	0
"namočen"	0	0	0	0	0	0	0	0	0	0
"poparek"	0	0	0	0	0	0	0	0	0	0
"namakanje"	0	0	0	0	0	0	0	0	0	0
"iznajdljiv"	1	0	0	0	0	0	0	0	0	0
"domiseln"	1	0	0	0	0	0	0	0	0	0
"iznajdljivost"	0	0	0	0	0	0	0	0	0	0
"zaužiti"	0	0	0	0	0	0	0	0	0	0
"zaužitje"	0	0	0	0	0	0	0	0	0	0
"ingot"	0	0	0	0	0	0	0	0	0	0
"palica"	0	0	0	0	0	0	0	0	0	0
"zažrt"	0	0	0	0	0	0	0	0	0	0
"zakoreninjen"	0	0	0	0	0	0	0	0	0	0
"sestavina"	0	0	0	0	0	0	0	0	0	0
"vstop"	0	0	0	0	0	0	0	0	0	0
"naseliti"	0	0	0	0	0	0	0	0	0	0
"prebivalec"	0	0	0	0	0	0	0	0	0	0
"naseljen"	0	0	0	0	0	0	0	0	0	0
"naseljevanje"	0	0	0	0	0	0	0	0	0	0
"naseljujoč"	0	0	0	0	0	0	0	0	0	0
"vdihavanje"	0	0	0	0	0	0	0	0	0	0
"vdihati"	0	0	0	0	0	0	0	0	0	0
"neločljiv"	0	0	0	0	0	0	0	0	0	0
"dedovati"	0	0	0	0	0	0	0	0	0	0
"podedovati"	0	0	0	0	0	0	0	0	0	0
"dediščina"	1	0	0	1	0	0	1	0	1	1
"dedovanje"	1	0	0	1	0	0	1	0	1	1
"preprečiti"	0	1	1	0	1	0	0	1	0	0
"zadržek"	0	0	0	0	0	0	0	0	0	0
"negostoljuben"	0	1	0	0	0	0	0	1	0	0
"nečloveški"	0	1	1	0	1	1	0	1	0	0
"nečloveškost"	0	1	0	0	0	0	0	1	0	0
"krutost"	0	1	0	0	0	0	0	1	0	0
"škodljiv"	0	1	1	0	0	0	0	1	0	0
"neprijazen"	0	1	1	0	0	0	0	1	0	0
"neponovljiv"	1	0	0	0	0	0	0	0	0	1
"edinstven"	1	0	0	0	0	0	0	0	0	1
"zloba"	0	1	0	0	1	0	0	0	0	0
"krivica"	0	1	0	0	1	0	0	0	0	0
"začeten"	0	0	0	0	0	0	0	0	0	0
"začeti"	0	0	0	0	0	0	0	0	0	0
"vpeljan"	0	0	0	0	0	0	0	0	0	0
"pobuda"	0	0	0	0	0	0	0	0	0	0
"injicirati"	0	0	0	0	0	0	0	0	0	0
"injekcija"	0	0	0	0	0	1	0	0	0	0
"odredba"	0	1	0	0	0	0	0	0	0	0
"porepoved"	0	1	0	0	0	0	0	0	0	0
"poškodovati"	0	1	1	0	0	1	0	1	0	0
"raniti"	0	1	1	0	0	1	0	1	0	0
"poškodovan"	0	1	0	0	0	1	0	1	0	0
"ranjen"	0	1	0	0	0	1	0	1	0	0
"škodljiv"	0	1	1	0	0	1	0	1	0	0
"poškodba"	0	1	1	0	0	1	0	1	0	0
"nepravičnost"	0	1	1	0	0	0	0	0	0	0
"črnilo"	0	0	0	0	0	0	0	0	0	0
"slutnja"	0	0	0	0	0	0	0	0	0	0
"sum"	0	0	0	0	0	0	0	0	0	0
"celinski"	0	0	0	0	0	0	0	0	0	0
"kopenski"	0	0	0	0	0	0	0	0	0	0
"intarzija"	0	0	0	0	0	0	0	0	0	0
"rokav"	0	0	0	0	0	0	0	0	0	0
"zaliv"	0	0	0	0	0	0	0	0	0	0
"zapornik"	0	1	0	0	1	1	0	0	0	0
"krčma"	0	0	0	0	0	0	0	0	0	0
"gostišče"	0	0	0	0	0	0	0	0	0	0
"prirojen"	0	0	0	0	0	0	0	0	0	0
"najgloblji"	0	0	0	0	0	0	0	0	0	0
"menjava"	0	0	0	0	0	0	0	0	0	0
"gostilničar"	0	0	0	0	0	0	0	0	0	0
